itemId,title,condition,conditionId,price.value,price.currency,seller.username,seller.feedbackPercentage,seller.feedbackScore,itemLocation.country,marketingPrice.originalPrice.value,marketingPrice.discountPercentage,shipping_cost,days_listed,category_id,category_name,seller_item_count,model_number
v1|276815519726|2560251798134,Apple iPhone 16 Pro Max 256GB Unlocked Excellent Condition - All Colors,Excellent - Refurbished,2010,979.99,USD,itsworthmore,98.7,95499,US,,,0,180,9355,Cell Phones & Smartphones,24,16
v1|186067900487|694086835768,For iPhone 16 15 14 13 Pro Max Tempered Glass Screen Protector Camera Protector,New,1000,5.99,USD,ec*wholesales,96.6,85492,US,,,0,674,58540,Screen Protectors,6,16
v1|235398326775|535472425727,"Apple iPhone 15 Plus 128/256/512GB, - Unlocked - All colors - Used Excellent",Used,3000,584.99,USD,electronicdea1s,97.4,11559,US,,,0,536,9355,Cell Phones & Smartphones,7,15
v1|296010919131|594163088246,Apple iPhone 14 Pro 1TB Unlocked AT&T T-Mobile Verizon Very Good Condition,Very Good - Refurbished,2020,550.95,USD,supplytronics,98.3,115563,US,1499,63,0,623,9355,Cell Phones & Smartphones,45,14
v1|257013818601|0,New Apple iPhone 16e - 128 GB - WHITE (T-Mobile) Sealed -One Year Warranty,New,1000,499,USD,lilyflower2000,100,224,US,,,,3,9355,Cell Phones & Smartphones,1,16
v1|326462800717|515565432583,Apple iPhone 14 PRO MAX - 128GB - Fully Unlocked - VERY GOOD Condition,Very Good - Refurbished,2020,550.99,USD,gadget-solutions,97.9,7314,US,,,0,135,9355,Cell Phones & Smartphones,7,14
v1|276217869434|578596059692,Apple iPhone 14 Pro 128GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,2020,479.99,USD,itsworthmore,98.7,95499,US,,,0,582,9355,Cell Phones & Smartphones,24,14
v1|156830558855|458242657605,Apple iPhone 14 128GB 256GB 512GB Unlocked Smartphone - Very Good,Very Good - Refurbished,2020,359.99,USD,kisselectronicsinc,98.2,16666,US,,,0,108,9355,Cell Phones & Smartphones,9,14
v1|197397051235|496779972160,3 Pack for iPhone 16 14 13 12 11 Pro Max Clear Tempered Glass Screen Protector,New,1000,7.99,USD,avrox-accessories,92.2,9238,US,8.41,5,0,301,9355,Cell Phones & Smartphones,6,16
v1|388195522380|655384057027,Apple iPhone 14 A2649 512GB Unlocked Excellent Condition,Excellent - Refurbished,2010,449.76,USD,glo_sales,98.3,1090,US,,,0,99,9355,Cell Phones & Smartphones,4,14
v1|326506790203|515595843564,Apple iPhone 15 - 256GB - Fully Unlocked - ALL CARRIERS - VERY GOOD Condition,Very Good - Refurbished,2020,531.99,USD,gadget-solutions,97.9,7314,US,,,0,105,9355,Cell Phones & Smartphones,7,15
v1|365510005382|0,Apple iPhone 15 - 128 GB - Black (Unlocked),Open box,1500,549,USD,docu74,100,93,SE,,,0,97,9355,Cell Phones & Smartphones,1,15
v1|356605653571|625572168240,Apple iPhone 16 Pro Max 256GB Unlocked Very Good Condition,Very Good - Refurbished,2020,1020.08,USD,directauth,97.7,23260,US,1161.81,12,0,137,9355,Cell Phones & Smartphones,24,16
v1|234950027951|536143441174,"Apple iPhone 14 Pro Max, 128/256/512GB/1TB -Unlocked -All colors -Used Excellent",Used,3000,649.99,USD,electronicdea1s,97.4,11559,US,,,0,836,9355,Cell Phones & Smartphones,7,14
v1|376012277967|644826163378,For Apple iPhone 16e Phone Case Heavy-Duty Tough Dual Layer Cover+Tempered Glass,New,1000,7.99,USD,dz-tech,98.8,1044914,US,,,0,141,20349,"Cases, Covers & Skins",2,16
v1|116619563010|416856653634,Apple iPhone 14 -5G - 128GB Factory Unlocked GSM + CDMA - EXCELLENT,Excellent - Refurbished,2010,338.48,USD,everythingforlesss,99.6,75191,US,,,0,46,9355,Cell Phones & Smartphones,1,14
v1|226862849804|0,Apple iPhone 15 Plus A2847 128GB Blue! 99% battery health! Factory Unlocked!,Used,3000,565.99,USD,hohenz0,100,1653,US,,,0,0,9355,Cell Phones & Smartphones,4,15
v1|226833255203|525984441907,Excellent! Apple iPhone 16 Pro Max (AT&T) 256GB - 6.9'' *Black *Gold - Grade A+,Open box,1500,975.99,USD,calipaks-store,98.5,1442,US,,,0,17,9355,Cell Phones & Smartphones,2,16
v1|285828450914|587854289015,Apple iPhone 14 - 128GB 256GB 512GB - All Colors - Excellent Condition,Excellent - Refurbished,2010,355,USD,buybackboss,98.8,21466,US,,,0,444,9355,Cell Phones & Smartphones,8,14
v1|296213802065|594428521843,Apple iPhone 15 Plus 128GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,Good - Refurbished,2030,495.95,USD,supplytronics,98.3,115563,US,,,0,519,9355,Cell Phones & Smartphones,45,15
v1|196548522453|0,Apple iPhone 15 A2846 Unlocked 128GB Pink C,Used,3000,439.99,USD,yywirelesss,98,152818,US,,0,0,338,9355,Cell Phones & Smartphones,58,15
v1|226200717030|525398831012,Apple iPhone 14 128GB A2649 Unlocked 90%+ Battery Very Good,Very Good - Refurbished,2020,360,USD,loop-mobile,98.4,8782,US,799,55,0,388,9355,Cell Phones & Smartphones,4,14
v1|305347847824|604270528556,Apple iPhone 15 Plus 256GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,Good - Refurbished,2030,537.95,USD,supplytronics,98.3,115563,US,999,46,0,549,9355,Cell Phones & Smartphones,45,15
v1|335174892388|544416395403,Apple iPhone 14 128GB - All Colors - Factory Unlocked - Fair Condition,Used,3000,299,USD,maxbacksales,98.4,10163,US,332.22,10,0,569,9355,Cell Phones & Smartphones,4,14
v1|146330949181|445173630651,For iPhone 16 15 14 13 12 Pro Max Tempered Glass Privacy Screen Camera Protector,New,1000,9.49,USD,fixyourcell,97.8,131613,US,,,0,179,58540,Screen Protectors,2,16
v1|236184075150|536738362601,Apple iPhone 14 Pro Max Unlocked  128GB / 256GB / 512GB / 1TB - All Color Sealed,Used,3000,475,USD,mouba242,100,80,CN,499.99,5,3,7,9355,Cell Phones & Smartphones,11,14
v1|185984108489|694130020375,4 PACK For iPhone 16 15 14 13 12 11 Pro Max XR Tempered Glass Screen Protector,New,1000,5.99,USD,ec*wholesales,96.6,85492,US,,,0,730,58540,Screen Protectors,6,16
v1|387052411682|654637818812,3X For iPhone 16 15 14 13 12 11 Pro Max  Privacy Tempered Glass Screen Protector,New,1000,6.99,USD,whats_good,98.5,15759,US,,,0,404,58540,Screen Protectors,2,16
v1|134767620352|434264637267,For iPhone 16 Pro Max 15 14 13 12 11 Heavy Duty Defender Case Belt Clip Holster,New,1000,14.99,USD,toymineinc,95.7,30296,US,,,0,637,20349,"Cases, Covers & Skins",1,16
v1|406033748193|0,Apple iPhone 14 - 128 GB 5G Black ATT,Used,3000,215,USD,karkos97,100,111,US,218.99,2,10,98,9355,Cell Phones & Smartphones,1,14
v1|365346923529|635126516966,Apple iPhone 14 256GB Unlocked - Very Good,Very Good - Refurbished,2020,368.99,USD,bidallies,98,353823,US,899,59,0,177,9355,Cell Phones & Smartphones,14,14
v1|326404360126|515521737693,Apple iPhone 14 Pro 128GB - Fully Unlocked - ALL CARRIERS - EXCELLENT Condition,Excellent - Refurbished,2010,509.99,USD,gadget-solutions,97.9,7314,US,,,0,180,9355,Cell Phones & Smartphones,7,14
v1|176452239917|0,Apple iPhone 15 A2846 AT&T Only 256GB Black Good,Good - Refurbished,2030,434.99,USD,yywirelesss,98,152818,US,,0,0,375,9355,Cell Phones & Smartphones,58,15
v1|146627774721|445315517217,(AT&T) Latest Apple iPhone 16 Pro A3083 - 128GB All Colors - OPEN BOX,Open box,1500,769.99,USD,teeerashop,98.8,6810,US,,,0,37,9355,Cell Phones & Smartphones,5,16
v1|187038750472|0,Apple iPhone 16 Pro A3083 AT&T Only 128GB White Titanium Very Good,Very Good - Refurbished,2020,704.99,USD,yywirelesss,98,152818,US,,0,0,121,9355,Cell Phones & Smartphones,58,16
v1|186767002427|0,Apple iPhone 16 Pro A3083 Unlocked 256GB Natural Titanium Good,Good - Refurbished,2030,844.99,USD,yywirelesss,98,152818,US,,,0,247,9355,Cell Phones & Smartphones,58,16
v1|197082979961|0,Apple iPhone 16 Pro A3083 US Cellular Only 128GB Desert Titanium Very Good,Very Good - Refurbished,2020,714.99,USD,yywirelesss,98,152818,US,,0,0,127,9355,Cell Phones & Smartphones,58,16
v1|396852454780|0,Apple iPhone 16 Pro 256GB T-Mobile Only Very Good Condition 100% Battery Health,Used,3000,899.99,USD,wireless-84,93.8,266,US,,,0,0,9355,Cell Phones & Smartphones,2,16
v1|296129365326|594238578233,Apple iPhone 14 Pro 256GB Unlocked Fair Condition - All Colors,Used,3000,479.99,USD,itsworthmore,98.7,95499,US,,,0,563,9355,Cell Phones & Smartphones,24,14
v1|356078333994|625109978317,For iPhone 16 15 14 Plus 13 12 11 Pro Max  Case Magnetic Slim Shockproof Cover,New,1000,12.34,USD,bentoben-casemall,98.2,161,US,12.99,5,0,292,9355,Cell Phones & Smartphones,2,16
v1|364884552814|634460609610,Apple iPhone 14 Pro Max 1TB Unlocked - Excellent,Excellent - Refurbished,2010,704.99,USD,bidallies,98,353823,US,1599,56,0,428,9355,Cell Phones & Smartphones,14,14
v1|176894648324|0,Apple iPhone 16 Pro Max A3084 T-Mobile Only 256GB Black Titanium Very Good,Very Good - Refurbished,2020,899.99,USD,yywirelesss,98,152818,US,,0,0,129,9355,Cell Phones & Smartphones,58,16
v1|176452503440|0,Apple iPhone 15 A2846 T-Mobile Only 128GB Yellow Very Good,Very Good - Refurbished,2020,424.99,USD,yywirelesss,98,152818,US,,0,0,374,9355,Cell Phones & Smartphones,58,15
v1|226862111475|0,Apple iPhone 15 A2846 128GB Pink! 100% battery health! Unlocked phone!,Used,3000,551.99,USD,hohenz0,100,1653,US,,,0,0,9355,Cell Phones & Smartphones,4,15
v1|176682933874|0,Apple iPhone 16 Pro A3083 AT&T Only 128GB Black Titanium C,Used,3000,684.99,USD,yywirelesss,98,152818,US,,0,0,239,9355,Cell Phones & Smartphones,58,16
v1|176450985992|0,Apple iPhone 15 A2846 T-Mobile Only 128GB Pink Very Good,Very Good - Refurbished,2020,414.99,USD,yywirelesss,98,152818,US,,0,0,375,9355,Cell Phones & Smartphones,58,15
v1|157078776171|458586382264,Apple iPhone 14 Pro 128GB 256G 512GB Unlocked Smartphone - Heavy Scratch,Used,3000,439.99,USD,kisselectronicsinc,98.2,16666,US,474.99,7,0,32,9355,Cell Phones & Smartphones,9,14
v1|176682933045|0,Apple iPhone 16 A3081 Unlocked 128GB White Very Good,Very Good - Refurbished,2020,629.99,USD,yywirelesss,98,152818,US,,,0,239,9355,Cell Phones & Smartphones,58,16
v1|277178211413|0,Apple iPhone 16 Pro - Unlocked - Natural Titanium - 256GB - Excellent,Used,3000,948,USD,gadgetgone,99.2,23822,US,,,0,35,9355,Cell Phones & Smartphones,6,16
v1|256593723619|556848297635,Apple iPhone 14 128GB Unlocked - Good,Good - Refurbished,2030,302.99,USD,cellfeee,97.8,120601,US,799,62,0,341,9355,Cell Phones & Smartphones,3,14
v1|387022871966|654296076858,Apple iPhone 14 Pro Max 512GB Unlocked - Excellent,Excellent - Refurbished,2010,650.99,USD,bidallies,98,353823,US,1399,53,0,416,9355,Cell Phones & Smartphones,14,14
v1|157125311841|0,Apple iPhone 16 Pro A3083 128 GB SSD Black Titanium - Unlocked,Excellent - Refurbished,2010,899.99,USD,buyrefurbished,96.4,15927,US,1349.99,33,0,17,9355,Cell Phones & Smartphones,1,16
v1|277026503483|2560349601644,Apple iPhone 14 | 14 Plus - 128GB 256GB 512GB - Unlocked Verizon T-Mobile AT&T,Used,3000,278.95,USD,tech-hobbies,99.4,6290,US,309.95,10,0,91,9355,Cell Phones & Smartphones,2,14
v1|126784217862|0,"Apple iPhone 14 128 GB Black Unlocked Verizon, AT&T, T-Mobile",Used,3000,304.89,USD,nikatronics,97.5,60122,US,,,0,235,9355,Cell Phones & Smartphones,1,14
v1|297333428625|594885093830,*NEW OEM SEALED* Apple iPhone 16 Pro Max Apple 1 Year Warranty!!,New,1000,1349.95,USD,thewhizcellsllc,98.6,23791,US,,,0,50,9355,Cell Phones & Smartphones,4,16
v1|364631288081|634149199398,Apple iPhone 14 Pro Max 128GB Unlocked - Very Good,Very Good - Refurbished,2020,554.99,USD,bidallies,98,353823,US,1099,50,0,575,9355,Cell Phones & Smartphones,14,14
v1|187328520394|0,Apple iPhone 16 Plus A3082 Xfinity Only 256GB Pink Very Good,Very Good - Refurbished,2020,639.99,USD,yywirelesss,98,152818,US,,,0,28,9355,Cell Phones & Smartphones,58,16
v1|126671028654|427714802581,new open box Apple iPhone 15  128GB factory Unlocked all colors sale price,Open box,1500,609.99,USD,artblue2007,99.1,10677,US,,,0,302,9355,Cell Phones & Smartphones,1,15
v1|186531732432|0,Apple iPhone 15 A2846 T-Mobile Only 128GB Blue Very Good,Very Good - Refurbished,2020,434.99,USD,yywirelesss,98,152818,US,,0,0,375,9355,Cell Phones & Smartphones,58,15
v1|176484933744|0,Apple iPhone 15 A2846 US Cellular Only 128GB Pink Good,Good - Refurbished,2030,369.99,USD,yywirelesss,98,152818,US,,,0,354,9355,Cell Phones & Smartphones,58,15
v1|276217865773|578595977083,Apple iPhone 14 256GB Unlocked Good Condition - All Colors,Good - Refurbished,2030,379.99,USD,itsworthmore,98.7,95499,US,,,0,582,9355,Cell Phones & Smartphones,24,14
v1|356261055659|625250122953,Apple iPhone 14 Pro Max 128GB Network Unlocked Excellent Condition,Excellent - Refurbished,2010,618.73,USD,directauth,97.7,23260,US,1099,44,0,239,9355,Cell Phones & Smartphones,24,14
v1|306392313909|0,Apple iPhone 14 128GB Midnight Unlocked,Used,3000,339.99,USD,fireflystore,100,110,US,,,0,0,9355,Cell Phones & Smartphones,1,14
v1|296097644519|594220412187,Apple iPhone 14 Pro 128GB Unlocked Good Condition - All Colors,Good - Refurbished,2030,449.99,USD,itsworthmore,98.7,95499,US,,,0,582,9355,Cell Phones & Smartphones,24,14
v1|405469342226|0,For iPhone 16 Pro Max Case with Shockproof Protection and Anti-Yellowing cover,New,1000,23.84,USD,actus_corp,99.2,358,US,,,0,183,9355,Cell Phones & Smartphones,2,16
v1|297433162027|0,Apple iPhone 16 Pro 256GB Black Titanium Unlocked - NEW & SEALED,New,1000,1149.99,USD,itsworthmore,98.7,95499,US,,,0,131,9355,Cell Phones & Smartphones,24,16
v1|387414438892|0,"For iPhone 16 Pro MagSafe Case Magnetic 6.3"" Shockproof Rugged Matte Cover Black",New,1000,10.99,USD,bentoben20,97.9,984,US,,,0,292,9355,Cell Phones & Smartphones,1,16
v1|296097645226|594220234809,Apple iPhone 14 Pro 256GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,2020,539.99,USD,itsworthmore,98.7,95499,US,,,0,582,9355,Cell Phones & Smartphones,24,14
v1|386938357149|654211801710,Apple iPhone 14 Pro Max 256GB Unlocked - Excellent,Excellent - Refurbished,2010,619.99,USD,bidallies,98,353823,US,1199,48,0,449,9355,Cell Phones & Smartphones,14,14
v1|225963690104|525058306923,Apple iPhone 14 128GB 256GB 512GB (AT&T) All Colors,Very Good - Refurbished,2020,299.97,USD,networkstore,96.2,5416,US,,,0,770,9355,Cell Phones & Smartphones,6,14
v1|176582939042|0,Apple iPhone 15 Plus A2847 AT&T Only 256GB Pink Very Good,Very Good - Refurbished,2020,484.99,USD,yywirelesss,98,152818,US,,0,0,297,9355,Cell Phones & Smartphones,58,15
v1|267318092830|0,"Apple iPhone 14 A2649 128GB Midnight Black 6.1"" ATT Clean IMEI: Fair",Used,3000,269,USD,sagese-2015,98.7,10556,US,,,0,3,9355,Cell Phones & Smartphones,1,14
v1|296975213339|594885220126,Apple iPhone 14 Pro Super Retina XDR display 6.1‑inch (diagonal) all‑screen OLED,Excellent - Refurbished,2010,469.95,USD,thewhizcellsllc,98.6,23791,US,,,0,162,9355,Cell Phones & Smartphones,4,14
v1|135134810369|434603736499,Apple iPhone 14 5G Cricket XFinity Spectrum 128GB 256GB Smartphone | Excellent,Used,3000,409.99,USD,miamiwireless,97.5,6992,US,,,0,371,9355,Cell Phones & Smartphones,2,14
v1|286637435661|0,Apple iPhone 14 Pro 256 GB Space Black Unlocked (All Carriers) Good Condition,Good - Refurbished,2030,474.99,USD,mobileworldny,98.2,7044,US,,0,0,32,9355,Cell Phones & Smartphones,1,14
v1|365599127978|635393362100,For iPhone 16e Case MagSafe Magnetic Shockproof Translucent Matte Slim Cover,New,1000,14.43,USD,bentoben-us,98.2,3443,US,15.19,5,0,60,9355,Cell Phones & Smartphones,2,16
v1|356348519692|625311309395,Apple iPhone 14 Pro Max 128GB Unlocked Good Condition,Good - Refurbished,2030,530.84,USD,directauth,97.7,23260,US,,,0,217,9355,Cell Phones & Smartphones,24,14
v1|176833741249|0,iPhone 14 ,Used,3000,650,USD,mention718,100,772,US,,,0,152,9355,Cell Phones & Smartphones,1,14
v1|157078749667|458586379989,Apple iPhone 15 A2846 128GB 256GB 512GB Unlocked Smartphone - Heavy Scratch,Used,3000,429.99,USD,kisselectronicsinc,98.2,16666,US,,,0,32,9355,Cell Phones & Smartphones,9,15
v1|127185108076|428284979595,"Apple iPhone 14, 128GB-256GB, Fully Unlocked - Very Good Condition",Very Good - Refurbished,2020,340,USD,electrapulse,97.9,771,US,,,0,23,9355,Cell Phones & Smartphones,1,14
v1|365599127978|635393362100,For iPhone 16e Case MagSafe Magnetic Shockproof Translucent Matte Slim Cover,New,1000,14.43,USD,bentoben-us,98.2,3443,US,15.19,5,0,60,9355,Cell Phones & Smartphones,2,16
v1|186586471690|0,Apple iPhone 15 A2846 Verizon Only 128GB Pink Good,Good - Refurbished,2030,419.99,USD,yywirelesss,98,152818,US,,,0,353,9355,Cell Phones & Smartphones,58,15
v1|364894562716|634475573434,Apple iPhone 14 Pro Max 128GB Unlocked - Excellent,Excellent - Refurbished,2010,573.99,USD,bidallies,98,353823,US,1099,48,0,423,9355,Cell Phones & Smartphones,14,14
v1|335992498729|0,4x For iPhone 16/15 Pro Plus Max Type-C Male to 8-Pin Female Adapter Converter,New,1000,7.99,USD,gep_company,98.9,16138,US,,,0,39,123422,Cables & Adapters,1,16
v1|388195581226|655383972081,Apple iPhone 14 Pro A2650 1TB Unlocked Excellent Condition,Excellent - Refurbished,2010,618.03,USD,glo_sales,98.3,1090,US,,,0,99,9355,Cell Phones & Smartphones,4,14
v1|256647620189|0,"For iPhone 16 Pro Max 6.9"" Shockproof Case Cover Belt Clip Otterbox Heavy Duty",New,1000,16.83,USD,u-geek,97.3,5129,US,17.72,5,0,295,9355,Cell Phones & Smartphones,2,16
v1|404683624752|674681837421,Apple iPhone 14 Pro Max 256GB Unlocked - Very Good,Very Good - Refurbished,2020,601.99,USD,bidallies,98,353823,US,1199,50,0,575,9355,Cell Phones & Smartphones,14,14
v1|365726304118|0,Apple iPhone 16 Pro 256GB - MINT CONDITION / PERFECT CONDITION,Used,3000,1226.18,USD,dougue27_7,100,8,IT,,,37.4,0,9355,Cell Phones & Smartphones,1,16
v1|226862449566|0,Apple iPhone 14 Pro A2650 1TB Gold! 98% battery health! Unlocked!,Used,3000,620.99,USD,hohenz0,100,1653,US,,,0,0,9355,Cell Phones & Smartphones,4,14
v1|235808178243|536198891265,For iPhone 16/15/14/13/12/11 Pro Max Phone Case Heavy Duty Shockproof Ring Cover,New,1000,14.3,USD,bentoben-seller,97.1,1844,US,15.21,6,0,256,20349,"Cases, Covers & Skins",1,16
v1|317011908016|615440515049,Original USB Fast Charger Cable Cord For iPhone 16 15 14 13 12 11 Pro Max 8 7 6,New,1000,6.99,USD,friendly_shop,93.3,52238,US,,,0,23,123422,Cables & Adapters,1,16
v1|126469621517|427508257916,Wholesale Privacy GLASS Screen Protector For iPhone 16 15 14 13 12 11 Pro Max XR,New,1000,7.99,USD,jkooteck,97.5,53428,US,,,0,431,58540,Screen Protectors,2,16
v1|285848695425|587874736580,Apple iPhone 14 Pro - 128GB 256GB 512GB 1TB - All Colors - Fair Condition,Used,3000,491,USD,gadgetgone,99.2,23822,US,,,0,430,9355,Cell Phones & Smartphones,6,14
v1|235414338644|535523704531,Apple iPhone 14 128GB - All Colors - Factory Unlocked - Good Condition,Used,3000,309,USD,maxbacksales,98.4,10163,US,343.33,10,0,544,9355,Cell Phones & Smartphones,4,14
v1|277059878948|0,Apple iPhone 15 Plus - Unlocked 128GB Green - Excellent Condition,Used,3000,650,USD,gadgetgone,99.2,23822,US,,,0,79,9355,Cell Phones & Smartphones,6,15
v1|277098928488|0,Apple iPhone 16 - Unlocked - Teal - 128GB - Excellent,Used,3000,765,USD,gadgetgone,99.2,23822,US,,,0,63,9355,Cell Phones & Smartphones,6,16
v1|285596618337|587579216986,Apple iPhone 15 128GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,2020,519.99,USD,itsworthmore,98.7,95499,US,,,0,582,9355,Cell Phones & Smartphones,24,15
v1|296129750102|594238921838,Apple iPhone 15 Plus 128GB Unlocked Fair Condition - All Colors,Used,3000,499.99,USD,itsworthmore,98.7,95499,US,,,0,563,9355,Cell Phones & Smartphones,24,15
v1|285625479465|587617089243,Apple iPhone 14 Pro Max 128GB Unlocked Fair Condition - All Colors,Used,3000,539.99,USD,itsworthmore,98.7,95499,US,,,0,563,9355,Cell Phones & Smartphones,24,14
v1|225871733072|524963065953,Apple iPhone 14 Pro Max 128GB 256GB 512GB 1TB (Unlocked) All Colors,Very Good - Refurbished,2020,649.97,USD,networkstore,96.2,5416,US,,,0,764,9355,Cell Phones & Smartphones,6,14
v1|285596636273|587579246999,Apple iPhone 15 Plus 128GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,2020,569.99,USD,itsworthmore,98.7,95499,US,,,0,582,9355,Cell Phones & Smartphones,24,15
v1|387907199385|0,Apple iPhone 14 A2649 128GB Blue Unlocked Good Condition,Good - Refurbished,2030,327.09,USD,glo_sales,98.3,1090,US,,,0,472,9355,Cell Phones & Smartphones,4,14
v1|388692750547|0,iPhone 14,Used,3000,485,USD,hxgxk-69,0,0,US,,,,1,9355,Cell Phones & Smartphones,1,14
v1|296659748152|0,Apple iPhone 15 128GB Yellow Unlocked,Excellent - Refurbished,2010,679.95,USD,focuscamera,99.2,191837,US,999,32,0,316,9355,Cell Phones & Smartphones,1,15
v1|146703459343|0,Apple iPhone 14 - 128 GB - Midnight (T-Mobile/Sprint) - 100% Battery Health,Used,3000,310,USD,refurbishedassets,100,49,US,,,,16,9355,Cell Phones & Smartphones,1,14
v1|296858720243|594629102374,Apple iPhone 16 Pro Max 256GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,2020,969.99,USD,itsworthmore,98.7,95499,US,,,0,219,9355,Cell Phones & Smartphones,24,16
v1|355709750957|624802325403,3X Tempered Glass Screen Protector For iPhone 16 15 14 13 12 11 Pro Max X XR 8 7,New,1000,7.99,USD,finest.bazaar,91.7,4809,US,8.41,5,0,425,9355,Cell Phones & Smartphones,4,16
v1|336004398712|545547647120,For iPhone 16 Plus 16+ Mag Safe Magnetic Shockproof Slim Matte Case Cover ,New,1000,11.77,USD,bentoben_store,98.4,860,US,12.39,5,0,33,9355,Cell Phones & Smartphones,2,16
v1|336061507249|545598678324,Apple iPhone 15 128GB - All Colors - Factory Unlocked - Fair Condition,Used,3000,489,USD,maxbacksales,98.4,10163,US,543.33,10,0,0,9355,Cell Phones & Smartphones,4,15
v1|196517119213|0,Apple iPhone 15 Plus A2847 Spectrum Only 128GB Black Good,Good - Refurbished,2030,384.99,USD,yywirelesss,98,152818,US,,0,0,354,9355,Cell Phones & Smartphones,58,15
v1|296129357863|594238526477,Apple iPhone 14 128GB Unlocked Fair Condition - All Colors,Used,3000,299.99,USD,itsworthmore,98.7,95499,US,307.95,3,0,563,9355,Cell Phones & Smartphones,24,14
v1|388597914043|0,Metro PCS Apple iPhone 14 – 128GB – Midnight – MPUA3LL/A,Open box,1500,310,USD,cucoin-storehouse,99.5,1869,US,,,,24,9355,Cell Phones & Smartphones,1,14
v1|285598123720|587581212106,Apple iPhone 14 Pro Max 256GB Unlocked Good Condition - All Colors,Good - Refurbished,2030,619.99,USD,itsworthmore,98.7,95499,US,,,0,582,9355,Cell Phones & Smartphones,24,14
v1|365668686048|0,"Apple iPhone 15, 128GB, Black - Unlocked",Used,3000,579.99,USD,ecosave_boston_devices,83.3,4,US,,,0,46,9355,Cell Phones & Smartphones,1,15
v1|197504216593|496836298485,Shockproof Heavy Duty Case For iPhone 16 15 14 Plus 13 12 11 Pro Max Case Cover,New,1000,18.98,USD,avrox-accessories,92.2,9238,US,,,0,6,9355,Cell Phones & Smartphones,6,16
v1|197494706421|496822640782,"Apple iPhone 15-128GB/256GB-6G RAM  All Colors  6.1"" 48MP (Unlocked) 3349mAh",Used,3000,451.9,USD,moubaikj,96.5,106,CN,,,3,9,9355,Cell Phones & Smartphones,7,15
v1|326461032692|515563969572,Apple iPhone 14 - 128 GB - A2649 Unlocked All Colors ~ Very Good Condition!,Very Good - Refurbished,2020,329.99,USD,superbdeals1,97.7,13325,US,,,0,137,9355,Cell Phones & Smartphones,2,14
v1|135327795224|434745095734,Apple iPhone 14 5G Cricket T-Mobile Verizon 128GB Smartphone | Very Good,Used,3000,409.99,USD,miamiwireless,97.5,6992,US,,,0,256,9355,Cell Phones & Smartphones,2,14
v1|205244674335|0,AT&T Apple iPhone 16 - 128GB - Ultramarine - MYAT3LL/A,Excellent - Refurbished,2010,588.99,USD,r3newtech,99.6,22977,US,619.99,5,0,168,9355,Cell Phones & Smartphones,3,16
v1|276863520483|0,Apple iPhone 16 - Verizon 128GB White - Flawless Condition,Used,3000,729,USD,gadgetgone,99.2,23822,US,,,0,149,9355,Cell Phones & Smartphones,6,16
v1|387969342307|0,3-Pack NEW iPhone 16e 6.1 inch Clear Tempered Glass Screen Protector Shockproof,New,1000,7.99,USD,cellp_59,93.5,35322,US,,,0,142,58540,Screen Protectors,1,16
v1|387055467973|0,Apple iPhone 14 - 128 GB - Blue (Spectrum) (Single SIM),Used,3000,400,USD,breha_5367,0,0,US,,,25,403,9355,Cell Phones & Smartphones,1,14
v1|196477603125|0,Apple iPhone 15 Plus A2847 T-Mobile Only 128GB Black Good,Good - Refurbished,2030,409.99,USD,yywirelesss,98,152818,US,,0,0,375,9355,Cell Phones & Smartphones,58,15
v1|306386628258|606128394838,For iPhone 16 Pro Max Shockproof Case Compatible Magsafe 2 Layers Phone Cover,New,1000,14.89,USD,best4ushoppingnow,96.3,4317,US,,,0,4,9355,Cell Phones & Smartphones,1,16
v1|335865472379|545574947110,For iPhone 16 Pro Max Case MagSafe Magnetic Heavy Duty Shockproof Phone Cover ,New,1000,16.14,USD,bentoben_store,98.4,860,US,16.99,5,0,117,9355,Cell Phones & Smartphones,2,16
v1|146138314778|445065842177,Brand New in Box Apple iPhone 14 PRO A2650 512GB 1TB USA Unlocked Smartphone USA,New,1000,671.09,USD,sensefc,99,1213,US,,,0,256,9355,Cell Phones & Smartphones,2,14
v1|365716091858|0,For iPhone 16 Plus Case With Military Grade Drop Proof Protective Cover Hot Pink,New,1000,26.99,USD,valuespots,98,96,US,,,0,5,9355,Cell Phones & Smartphones,1,16
v1|186860322088|0,Apple iPhone 16 A3081 US Cellular Only 128GB Pink Good,Good - Refurbished,2030,549.99,USD,yywirelesss,98,152818,US,,,0,197,9355,Cell Phones & Smartphones,58,16
v1|176597747945|476228022663,Shockproof  Leather Case For iPhone 16 15 14 Plus 13 Pro Max + Lens Protector,New,1000,9.89,USD,xgwholesales,97.6,15511,US,,,0,288,20349,"Cases, Covers & Skins",4,16
v1|156830711629|458242960929,Apple iPhone 14 Pro Max 128GB 256GB 512GB Unlocked Smartphone - Very Good,Used,3000,539.99,USD,kisselectronicsinc,98.2,16666,US,,,0,108,9355,Cell Phones & Smartphones,9,14
